MenuTitle#0,"""Twade Shop"""
ReleasePotentialErrorMessage3#0,"""Communication error.<br>Potential was not unlocked.<br><br>[No.2109]"""
ReleasePotentialResultTitle#0,"""Item Wab"""
ReleasePotentialResultMessage1#0,"""Potential unlock <green>successful<c>."""
ReleasePotentialResultMessage2#0,"""Potential unlock <red>failed<c>."""
ReleasePotentialResultMessageOK_Gamma#0,"""Potential unlock <green>successful<c>.<br><br>※If there's more than one potential<br>ability, swapping the potential is possible."""
ReleasePotentialResultMessageNG_Gamma#0,"""Potential unlock <red>failed<c>."""
SetErrorTitle#3,"""Item Wab"""
SetErrorMessage1#3,"""Cannot unwock potentiaw on a wocked item."""
SetErrorMessage2#2,"""Cannot unwock potentiaw on this item."""
Title_Target#1,"""Sewected Item"""
NoMatchItemErrorTitle#3,"""Item Wab"""
NoMatchItemErrorMessage1#3,"""No items can have theiw potentiaw unwocked."""
CheckLockMessage#3,"""Hide Wocked Items"""
CheckLockMessage_VITA#3,"""<pict Sign_SQUARE>ロックを非表示"""
ReleasePotentialMessage2#0,"""By changing the weapon's potential,<br>the potential's level will be reset.<br><br>Continue?"""
UnregisterTitle1#0,"""Ownew Dewegistwation Options"""
CheckLockMessage#4,"""Hide Wocked Items"""
CheckLockMessage_VITA#4,"""<pict Sign_SQUARE>ロックを非表示"""
Back#9,"""Wetuwn"""
UnregisterErrorMessage1#0,"""Thewe awe no ownew wegistewed items."""
UnregisterTitle2#0,"""Cancew Ownew Wegistwation"""
UnregisterMessage1#0,"""You've selected an item that's locked.<br>Are you sure you wish to continue?"""
UnregisterMessage2#0,"""By deregistering yourself as owner, crafting effects<br>such as Extend Level and Limited-Time Abilities,<br>will be reset.<br><red>※Equipment conditions will be initialized, so<br>you may no longer be able to equip the item.<c><br>Continue?"""
UnregisterMessage3#0,"""Owner deregistration will begin.<br>Continue?<br><br>※By deregistering yourself as owner,<br>the following effects will be reset.<br><yellow><br>Craft Effect: Extend Level<br>Craft Effect: Equipment Restriction and Class Extensions<br>Craft Effect: Limited-Time Ability Installation<c>"""
UnregisterTitle3#0,"""Wequiwed Items"""
UnregisterTitle4#0,"""Ownew Dewegistwation Wesuwts"""
UnregisterSuccessMessage#0,"""Ownew wegistwation cancewwed."""
UnregisterErrorMessage2#0,"""Insufficient Meseta."""
UnregisterErrorMessage3#0,"""Insufficient $(0)."""
UnregisterErrorMessage4#0,"""A communication error has occurred.<br>Deregistration could not be completed.<br><br>[No.2113]"""
NoMatchItemErrorTitle#4,"""Item Wab"""
NoMatchItemErrorMessage1#4,"""Thewe awe no items which can be unwegistewed."""
NeedItem#1,"""<yellow>Required $(0): $(1) (Current: $(2))<c>"""
NeedMeseta#1,"""<yellow>Required Meseta: $(0) (Current: $(1))<c>"""
Title#12,"""Photon Cowow Change Item Sewection"""
ColorPickerTitle#0,"""Change Photon Cowow"""
Back#10,"""戻る"""
ChangeColorErrorTitle#0,"""Item Wab"""
ChangeColorErrorMessage3#0,"""A communication error occurred.<br>Cannot change photon color.<br><br>[No.2112]"""
ChangeColorResultTitle#0,"""Item Wab"""
ChangeColorResultMessage1#0,"""Photon Color Change was a <green>success<c>."""
ChangeColorResultMessage2#0,"""Photon Color Change was a <red>failure<c>."""
NoMatchItemErrorTitle#5,"""Item Wab"""
NoMatchItemErrorMessage1#5,"""No items that can change photon cowow."""
CheckLockMessage#5,"""Hide Wocked Items"""
CheckLockMessage_VITA#5,"""<pict Sign_SQUARE>ロックを非表示"""
Explanation1#3,"""<c f0df60>You can add one [L Ring] ring skill to a ★12 unit. Please select a target unit.<c>"""
SynthesisItemSelectTitle#0,"""Unit Skiww Addition"""
NoDstMessage#2,"""You haven't set a tawget item."""
SynthesisErrorTitile#0,"""Item Wab"""
SynthesisErrorMes1#0,"""Thewe awe no sewectabwe ★12 units."""
SynthesisErrorMes2#0,"""Locked items<br>cannot be used."""
SynthesisErrorMes3#0,"""This will overwrite with a new unit skill.<br>Continue?<br><br>※The current unit skill will <c ff4f3f>disappear<c>."""
SynthesisErrorMes4#0,"""Thewe awe no sewectabwe skiww wings (W wings)."""
SynthesisErrorMes5#0,"""You've selected an item that's locked.<br>Are you sure you wish to continue?"""
Explanation2#3,"""<c f0df60>Please select the skill ring you want to add to the unit. The selected item <c ff4f3f>will disappear upon completion<c f0df60>.<c>"""
SkillRingSelectTitle#0,"""Skiww Wing Sewection"""
RingSkillDes#0,"""Wing Skiww Descwiption"""
RingSkilleffect#0,"""Wing Skiww Expwanation"""
SkillRingErrorTitle#0,"""Item Wab"""
SkillRingErrorMes1#0,"""This item has been updated to +11 or above.<br>Really continue?"""
SkillRingErrorMes2#0,"""Cannot select because the rink skill level<br>is the same or lower than the current one."""
Explanation3#3,"""<c f0df60>Unit skill addition final confirmation.<c>"""
ConfirmationTitle#0,"""Unit Skiww Addition"""
ConfirmationMes#0,"""Unit skill addition will begin.<br>Continue?<br><br>※The selected Skill Ring will be <c ff4f3f>consumed<c>,<br>\u3000and its ring skill will be added to the unit.<br>\u3000(Boosted parameters will not be added.)"""
ContentTitle1#0,"""Unit Skiww Addition"""
ContentTitle2#0,"""Wequiwed Item"""
ContentTitle3#0,"""Wing Skiww Addition"""
ContentTitle5#0,"""Modified Wing Skiwws"""
CommonTitle#0,"""Item Wab"""
ComposeErrorMes1#0,"""Insufficient wequiwed items."""
ComposeErrorMes2#0,"""Insufficient Meseta."""
CompSynthesisMes#0,"""Unit skiww addition compwete."""
ContentTitle4#0,"""Sewected Skiww Wing"""
NeedItemName_OK#0,"""$(0)×$(2) (Cuwwent: $(1))"""
NeedItemName_NG#0,"""<red>$(0)×$(2) (Current: $(1))<c>"""
ErrorSynthesisMes#0,"""A communication problem occurred.<br><br>[No.2109]"""
RingSkillName#0,"""<pict ringskill_icon>$(0)"""
RingSkillDesMsg#0,"""$(0)<br>$(1)"""
RingSkillDesMsgNone#0,"""No Skiww Wings"""
RingSkillDesMsg_vita#0,"""$(0)<br>[Effect]<br>$(1)<br><br>$(2)"""
RingSkillNoneEffect#0,"""No Wing Skiww Effects"""
NoneRingSkillMsg#0,"""No Wing Skiwws"""
UserShopTitle#0,"""Pwayew Shop"""
UserShopShelfTitle#0,"""$(0)'s Shop"""
UserShopShelfTitle_v#0,"""$(0)のマイショップの商品リスト"""
ShopListTitle#1,"""Shop Menu"""
SearchItem#0,"""Item Seawch"""
SearchShop#0,"""Shop Seawch"""
SearchFriendShop#0,"""Seawch Fwiends' Shops"""
SearchGuildMemberShop#0,"""Seawch Team Membews' Shops"""
Manage#0,"""Manage Shop"""
Exit#3,"""Weave Shop Menu"""
ManageListTitle#0,"""Manage Shop"""
ManageExhibitItem#0,"""Place Items on Sale from Inventory <pict Arcscash>"""
ManageExhibitItemWarehouse#0,"""Place Items on Sale from Storage <pict Arcscash>"""
ManageWithdrawItem#0,"""Withdwaw Items to Inventowy"""
ManageWithdrawItemWarehouse#0,"""Withdwaw Items to Stowage"""
ManageEditCm#0,"""Edit Advewtisement"""
ManageConfirmRecord#0,"""Confiwm Shop Eawnings"""
ManageBack#0,"""Wetuwn"""
Explanation1#4,"""<c f0df60>At your shop you may sell your own items and buy items from other players.<c>"""
Explanation1_v#0,"""<c f0df61>自分でアイテムを販売するショップを開いたり、他のプレイヤーショップで買い物ができます。<c>"""
Explanation2#4,"""<c f0df60>Search for items other players are displaying. Please enter the conditions, then press the Search button. Up to 50 results will be displayed.<c>"""
Explanation2_v#2,"""<c f0df60>他のプレイヤーが出品中のアイテムを検索します。<c>"""
Explanation3#4,"""<c f0df60>When selecting an item, you will be taken to the shop selling it.<c>"""
Explanation3_v#3,"""<c f0df60>商品を選択すると、そのアイテムが出品されているショップに移動します。<c>"""
Explanation4#3,"""<c f0df60>Select items to purchase with up/down, then quantity with left/right. Once all are selected, press <%Decide><c f0df60> to purchase.<c>"""
Explanation4_v#3,"""<c f0df60>購入したいアイテムを<%Decide><c f0df60>で選びます。「購入」ボタンで精算が行われます。<c>"""
Explanation5#3,"""<c f0df60>You may search by keyword from players' ID name, character name, and shop ad. Select which to search by and enter your search query.<c>"""
Explanation5_v#2,"""<c f0df61>プレイヤーIDネーム、キャラクター名、広告文からキーワード検索ができます。<c>"""
Explanation6#3,"""<c f0df60>Select a shop. You can then see the owner's player ID and shop ad from under \""shop details\"".<c>"""
Explanation6_v#2,"""<c f0df60>ショップを選択してください。カーソルを合わせると、「マイショップ詳細」が表示されます。<c>"""
Explanation7#2,"""<c f0df60>Here you may review your shop's wares or edit your shop ad.<c>"""
Explanation8#2,"""<c f0df60>Choose the slot you would like to put your item in, then select the item to sell and set a price for it.<c>"""
Explanation8_v#0,"""<c f0df60>スロットを選択し、アイテムの出品数を決定後、価格設定を行い、出品予定リストに登録してください<c>"""
Explanation9#1,"""<c f0df60>Select the item to put on sale.<c>"""
Explanation10#1,"""<c f0df60>Please select an item to put on sale from storage.<c>"""
Explanation11#1,"""<c f0df60>Please select all the items you want to withdraw using <%Decide><c f0df60>, then press the withdraw button.<c>"""
Explanation12#1,"""<c f0df60>Please select all the items you would like to withdraw from sale to storage using <%Decide><c f0df60>, then press the withdraw button.<c>"""
Explanation13#1,"""<c f0df60>Please enter a shop ad. This will be used to promote your shop in the search list.<c>"""
Explanation14#1,"""<c f0df60>Here you may confirm and collect your earnings.<c>"""
Title#13,"""Item Seawch"""
ResultTitle#0,"""Item Seawch Wesuwts"""
NoItemMessage#5,"""No items matched youw seawch cwitewia"""
SearchingMessage#0,"""Seawching..."""
ItemName#0,"""Set Name (Fuww Match)"""
ItemNameHead#0,"""Item Name"""
ExplanationHead#0,"""-"""
ElementNameHead#0,"""Abiwity Name"""
Category#0,"""Set Categowy"""
Category_Vita#0,"""Categowy"""
CategoryNone#0,"""None Sewected"""
CategoryGammaWeapon#0,"""New-Type Weapons"""
CategoryWeapon#0,"""Owd-Type Weapons"""
CategoryAllWeapon#0,"""Aww Weapons"""
CategoryGammaAddon#0,"""Gamma Unit"""
CategoryAddon#0,"""Units"""
CategoryCostumeParts#0,"""Costumes and Pawts"""
CategoryConsume#0,"""Consumabwes"""
CategoryDisk#0,"""Disks"""
CategoryRoomGoods#0,"""Woom Goods"""
CategoryQuestItem#0,"""Owdew Items / Cwafting Matewiaws"""
CategorySkillRing#0,"""Skiww Wings"""
CategoryOther#1,"""Othew"""
CategoryAcGacha#0,"""AC Scwatch Item"""
CategoryWeaponAvatar#0,"""Weapon Camo"""
CategoryWeaponRare10#0,"""Wawity 10 Weapon"""
CategoryWeaponRare11#0,"""Wawity 11 Weapon"""
CategoryWeaponRare12#0,"""Wawity 12 Weapon"""
CategoryAddonRare10#0,"""Wawity 10 Unit"""
CategoryAddonRare11#0,"""Wawity 11 Unit"""
CategoryAddonRare12#0,"""Wawity 12 Unit"""
CategoryRappySuits#0,"""Wappy Suit"""
CategoryGemStone#0,"""Pywoxene"""
CategoryLayeringCostume#0,"""Wayewing Weaw"""
CategoryPetEgg#0,"""Egg"""
CategoryPetCandy#0,"""Candy"""
CategoryGat#0,"""Gathewing Matewiaws"""
CategoryGatCooking#0,"""Gathewing Cuisine"""
CategorySgGacha#0,"""SG Scwatch Items"""
CategoryCandyRare10#0,"""Wawity 10 Candy"""
CategoryCandyRare11#0,"""Wawity 11 Candy"""
CategoryCandyRare12#0,"""Wawity 12 Candy"""
CategoryCandyRare13#0,"""Wawity 13 Candy"""
CategoryPetEggRare10#0,"""Wawity 10 Egg"""
CategoryPetEggRare11#0,"""Wawity 11 Egg"""
CategoryPetEggRare12#0,"""Wawity 12 Egg"""
CategoryPetEggRare13#0,"""Wawity 13 Egg"""
CategoryGatAll#0,"""Gathewing"""
CategoryGatRare7Over#0,"""Wawity 7+ Gathewing"""
CategoryWeaponRare10_11#0,"""Wawity 10-11 Weapons"""
CategoryAddonRare10_11#0,"""Wawity 10-11 Units"""
CategoryExcube#0,"""Excube"""
CategoryClassExcube#0,"""Cwass Excube"""
CategoryPetEggRare10_11#0,"""Wawity 10-11 Eggs"""
CategoryPetEggRare10_12#0,"""Wawity 10-12 Eggs"""
CategoryPetCandyRare10_12#0,"""Wawity 10-12 Candy"""
CategoryGachaTradePass#0,"""AC Scwatch Tickets"""
CategoryBusterMedal#0,"""Bustew Medaws"""
CategoryVarenWeapon#0,"""Fahwen Weapons"""
CategorySephirotUnit#0,"""Zeinesis Units"""
CategoryQliphothUnit#0,"""Qwiphad Units"""
CategoryRecycleItem#0,"""Wecycwe Items"""
CategoryAwakeningWeapon#0,"""Atwa Weapon"""
CategoryNemesisWeaponNT#0,"""Nemesis-NT Weapons"""
CategorySlaveWeaponNT#0,"""Swave-NT Weapons"""
CategorySgGachaTradePass#0,"""SG Scwatch Exchange Ticket"""
CategoryInvadeWeaponNT#0,"""Invade-NT Exchange"""
SubCategory#0,"""Subcategowy"""
SubCategoryWeaponNone#0,"""None Sewected"""
SubCategoryWeaponSword#0,"""Swowds"""
SubCategoryWeaponDoublesaber#0,"""Doubwe Sabews"""
SubCategoryWeaponKnuckle#0,"""Knuckwes"""
SubCategoryWeaponSaber#0,"""Gunswashes"""
SubCategoryWeaponTwindagger#0,"""Twin Daggews"""
SubCategoryWeaponPartisan#0,"""Pawtizans"""
SubCategoryWeaponWiredlance#0,"""Wiwed Wances"""
SubCategoryWeaponAssaultrifle#0,"""Assauwt Wifwes"""
SubCategoryWeaponLauncher#0,"""Waunchews"""
SubCategoryWeaponTwinmachinegun#0,"""Twin Machineguns"""
SubCategoryWeaponRod#0,"""Wods"""
SubCategoryWeaponTalis#0,"""Tawises"""
SubCategoryWeaponWand#0,"""Wand"""
SubCategoryWeaponKatana#0,"""Katanas"""
SubCategoryWeaponCompoundBow#0,"""Buwwet Bows"""
SubCategoryWeaponJboots#0,"""Jet Boots"""
SubCategoryWeaponDblade#0,"""Duaw Bwades"""
SubCategoryWeaponTakt#0,"""Takts"""
SubCategoryWeaponMulti#0,"""Muwti-Categowy"""
SubCategoryAddonNone#0,"""None Sewected"""
SubCategoryAddonBack#0,"""Weaw Units"""
SubCategoryAddonArm#0,"""Awm Units"""
SubCategoryAddonLeg#0,"""Weg Units"""
SubCategoryAddonGeneral#0,"""Sub Units"""
SubCategoryCostumePartsNone#0,"""None Sewected"""
SubCategoryCostumePartsCostume#0,"""Costumes"""
SubCategoryCostumePartsBody#0,"""Body Pawts"""
SubCategoryCostumePartsArm#0,"""Awm Pawts"""
SubCategoryCostumePartsLeg#0,"""Weg Pawts"""
SubCategoryLayeringCostumeNone#0,"""None (Aww Weaw)"""
SubCategoryLayeringCostumeOuterWear#0,"""Outewweaw"""
SubCategoryLayeringCostumeBaseWear#0,"""Baseweaw"""
SubCategoryLayeringCostumeInnerWear#0,"""Innewweaw"""
SubCategoryConsumeNone#0,"""None Sewected"""
SubCategoryConsumeHeal#0,"""Wecuvwy Items"""
SubCategoryConsumeBoost#0,"""Boost Items"""
SubCategoryConsumeTicket#0,"""Tickets"""
SubCategoryConsumeHairStyle#0,"""Haiwstywe"""
SubCategoryConsumeHeadParts#0,"""Head Pawts"""
SubCategoryConsumeAccessory#0,"""Accessowies"""
SubCategoryConsumeEye#0,"""Eyes"""
SubCategoryConsumeEyebrow#0,"""Eyebwows"""
SubCategoryConsumeEyelashes#0,"""Eyewashes"""
SubCategoryConsumeFacePaint#0,"""Face Paint"""
SubCategoryConsumeBodyPaint#0,"""Body Paint"""
SubCategoryConsumeSticker#0,"""Stickews"""
SubCategoryConsumeVoice#0,"""Voice"""
SubCategoryConsumeLobbyAction#0,"""Wobby Actions"""
SubCategoryDiskNone#0,"""None Sewected"""
SubCategoryDiskPhotonartsSword#0,"""Swowd PAs"""
SubCategoryDiskPhotonartsDoublesaber#0,"""Doubwe Sabew PAs"""
SubCategoryDiskPhotonartsKnuckle#0,"""Knuckwe PAs"""
SubCategoryDiskPhotonartsSaber#0,"""Gunswash PAs"""
SubCategoryDiskPhotonartsTwindagger#0,"""Twin Daggew PAs"""
SubCategoryDiskPhotonartsPartisan#0,"""Pawtizan PAs"""
SubCategoryDiskPhotonartsWiredlance#0,"""Wiwed Wance PAs"""
SubCategoryDiskPhotonartsAssaultrifle#0,"""Assauwt Wifwe PAs"""
SubCategoryDiskPhotonartsLauncher#0,"""Waunchew PAs"""
SubCategoryDiskPhotonartsTwinmachinegun#0,"""Twin Machinegun PAs"""
SubCategoryDiskPhotonartsKatana#0,"""Katana PAs"""
SubCategoryDiskPhotonartsCompoundBow#0,"""Buwwet Bow PAs"""
SubCategoryDiskPhotonartsJboots#0,"""Jet Boots PAs"""
SubCategoryDiskPhotonartsDblade#0,"""Duaw Bwade PAs"""
SubCategoryDiskTechniqueAttributeFire#0,"""Fiwe Techniques"""
SubCategoryDiskTechniqueAttributeIce#0,"""Ice Techniques"""
SubCategoryDiskTechniqueAttributeThunder#0,"""Wightning Techniques"""
SubCategoryDiskTechniqueAttributeWind#0,"""Wind Techniques"""
SubCategoryDiskTechniqueAttributeLight#0,"""Wight Techniques"""
SubCategoryDiskTechniqueAttributeDark#0,"""Dawk Techniques"""
SubCategoryOtherNone#0,"""None Sewected"""
SubCategoryOtherPass#0,"""Item Wab Cwaft Suppowt"""
SubCategoryOtherDevice#0,"""Mag Devices"""
SubCategoryOtherReform#0,"""Wemodewing Tickets"""
SubCategoryOtherMusicDisk#0,"""Music Discs"""
SubCategoryOtherTool#0,"""Toows"""
SubCategoryPetCandyNone#0,"""None Sewected"""
